CUST_ID;BALANCE;BALANCE_FREQUENCY;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;PURCHASES_FREQUENCY;ONEOFF_PURCHASES_FREQUENCY;PURCHASES_INSTALLMENTS_FREQUENCY;CASH_ADVANCE_FREQUENCY;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;TENURE
C10892;268493643;1;4917.48;3300.1;1617.38;0;1;0.25;1;0;0;31;13500;3552167671;78898037;0.375;12
C10893;1827200326;1;1325.27;1161.66;163.61;0;0.75;0.5;0.416667;0;0;21;4000;666371943;531303374;0;12
C10894;102966874;1;1448.59;1229;219.59;1070165399;0.666667;0.25;0.5;0.166667;2;18;1200;3008279166;1054339431;0.083333;12
C10895;993533549;1;851.68;0;851.68;1515648089;0.833333;0;0.75;0.083333;4;12;1500;1660242557;512342306;0;12
C10896;3150679884;1;0;0;0;365816939;0;0;0;0.416667;5;0;3500;819246481;805478131;0;12
C10897;1165455492;1;463;74;389;3096807933;0.583333;0.083333;0.416667;0.416667;17;7;12500;302460947;5148045052;0;12
C10898;1254970145;1;769.34;769.34;0;2234780695;0.166667;0.166667;0;0.333333;7;3;7000;0;;0;12
C10899;2174018945;1;377.1;177.62;199.48;388849566;0.333333;0.083333;0.25;0.166667;2;5;2600;0;;0;12
C10900;1076029456;1;0;0;0;5957182;0;0;0;0.083333;2;0;1200;239407898;363517186;0;12
C10901;1444365154;0.72727;780.14;69.9;710.24;3573493609;0.416667;0.083333;0.25;0.25;6;5;9000;6123111421;430209133;0.285714;12
C10902;2767545277;1;3480.24;2767.28;712.96;0;1;1;0.666667;0;0;60;12500;4062447703;1082201074;0;12
C10903;1382310939;1;0;0;0;189624301;0;0;0;0.5;6;0;1500;381094555;462715637;0;12
C10904;716017731;1;0;0;0;3943873219;0;0;0;0.166667;4;0;12000;232136896;267035943;0;12
C10905;1890397414;1;2493.67;358;2135.67;0;1;0.083333;1;0;0;26;3000;916285608;494455132;0;12
C10906;1948434315;1;324.3;324.3;0;146808356;0.166667;0.166667;0;0.166667;4;4;5000;0;;0;12
C10907;44910575;1;444.96;0;444.96;0;1;0;1;0;0;12;3000;426881014;170607827;1;12
C10908;802274379;0.63636;150;0;150;371401114;0.25;0;0.25;0.166667;2;3;6000;0;;0;12
C10909;6059861762;1;250.32;250.32;0;4447636548;0.083333;0.083333;0;0.666667;10;1;7000;0;;0;12
C10910;847013195;0.83333;0;0;0;1159447747;0;0;0;0.333333;5;0;1200;101664939;196261567;0;6
C10911;1843308668;1;89.66;89.66;0;126156551;0.2;0.2;0;0.6;6;5;2000;375878055;397759846;0;10
C10912;21681508;1;299.04;0;299.04;0;1;0;1;0;0;12;7500;320616627;188367946;0.916667;12
C10913;3558685862;1;1036.19;1036.19;0;3270549354;0.25;0.25;0;0.5;11;6;7300;1616614478;1100977131;0;12
C10914;1458145914;1;0;0;0;226657785;0;0;0;0.833333;30;0;18500;2094132551;5433759888;0;12
C10915;902099225;0.81818;5080.85;4674.21;406.64;0;0.416667;0.333333;0.25;0;0;12;8000;177879919;258715978;0;12
C10916;1081065726;1;554.85;262.4;292.45;952424906;0.5;0.25;0.333333;0.166667;8;20;2100;189882812;382716751;0;12
C10917;9255143419;1;5153.28;3352.28;1801;0;1;0.583333;1;0;0;105;11500;4872818088;9642502512;0;12
C10918;228909884;1;2617.85;2426.43;191.42;0;1;0.916667;0.416667;0;0;35;1800;1774318305;143208454;0.7;12
C10919;1486051056;1;716.98;217.06;499.92;273531783;1;0.25;1;0.083333;1;17;1600;1477151065;1306468855;0;12
C10920;337317432;1;4193.91;3076.01;1117.9;0;1;1;0.583333;0;0;27;3000;3690904874;210035264;1;12
C10921;264339225;1;965.84;737.79;228.05;0;1;0.75;0.666667;0;0;33;4300;771299727;627391113;0;12
C10922;4007029155;1;7597.09;6761.29;835.8;0;1;1;0.333333;0;0;22;6500;0;;0;12
C10923;128375213;0.72727;0;0;0;1897551775;0;0;0;0.083333;2;0;9500;0;;0;12
C10924;2903779416;1;360.3;112.61;247.69;3501657389;0.416667;0.083333;0.333333;0.5;10;7;11500;3014036186;66240729;0;12
C10925;233694622;1;1772.55;1352.55;420;0;1;1;0.75;0;0;29;1200;764816144;227726516;0.083333;12
C10926;15052492;1;1850.31;1815.31;35;0;1;1;0.083333;0;0;41;14000;1856821119;192520664;0.636364;12
C10927;306686081;1;84.65;0;84.65;0;0.75;0;0.75;0;0;9;8000;922962087;711596731;0;12
C10928;1135774;0.55556;223.5;175.5;48;0;0.333333;0.222222;0.111111;0;0;4;17500;19280601;95228179;0;9
C10929;6366085376;0.81818;407.86;307.8;100.06;1482730716;0.083333;0.083333;0.083333;0.166667;2;5;12500;5722548016;1746966239;0;12
C10930;53339006;1;315.48;0;315.48;0;1;0;1;0;0;12;1000;193699669;162729509;0;12
C10931;1917203534;1;0;0;0;84438672;0;0;0;0.083333;1;0;2000;468617347;899048237;0;12
C10932;361588846;1;312.69;312.69;0;370511697;0.25;0.25;0;0.166667;2;5;7500;867628724;167467416;0;12
C10933;5878663267;1;1230.08;1000;230.08;4665557504;1;0.083333;1;0.666667;24;13;6500;253548125;2434435407;0;12
C10934;7143680599;1;0;0;0;2999900367;0;0;0;0.25;3;0;13000;873320327;1927887547;0;12
C10935;559944819;0.81818;0;0;0;137958783;0;0;0;0.166667;3;0;3000;1964825042;242677632;0.142857;12
C10936;79625341;1;701.44;701.44;0;0;1;1;0;0;0;13;6000;0;;0;12
C10937;170120332;1;302;0;302;796570678;0.5;0;0.416667;0.083333;1;6;2000;784873315;567761469;0;12
C10939;993662006;1;348.88;348.88;0;0;0.333333;0.333333;0;0;0;4;1200;33562347;255439979;0;12
C10940;939152528;1;3393.25;3364.59;77.66;0;0.25;0.25;0.083333;0;0;5;9000;2768821579;267093439;0;12
C10941;7427807223;1;205.89;110;95.89;3697222827;0.416667;0.083333;0.416667;0.666667;11;12;9500;2404231683;2364114477;0;12
C10942;2746923673;1;0;0;0;4289506847;0;0;0;0.333333;11;0;6500;2017190799;622503528;0;12
C10943;24820164;0.72727;209;0;209;0;0.5;0;0.333333;0;0;6;1500;278257109;153048247;0.75;12
C10944;31702357;0.18182;1051.52;732.2;319.32;0;1;0.083333;1;0;0;16;4600;5384409792;13545097;0;12
C10945;1023323593;1;253.37;196.37;57;0;0.916667;0.5;0.5;0;0;16;1200;463956486;250187987;0;12
C10946;2957267;0.27273;202.72;0;202.72;0;0.833333;0;0.833333;0;0;10;4500;31596193;53011601;0;12
C10947;1068434064;1;27;0;27;0;0.083333;0;0.083333;0;0;1;1200;219692369;31032899;0;12
C10949;6725109914;1;6335.65;912.12;5423.53;0;1;0.583333;1;0;0;108;11000;3203884297;265877669;0;12
C10950;515135703;1;2457.48;1272.5;1184.98;0;1;0.583333;1;0;0;69;7000;2858180367;177692271;0.25;12
C10951;1;0.27273;26.62;0;26.62;0;0.333333;0;0.333333;0;0;4;4500;18336805;8745383;0.090909;12
C10952;542051302;1;4896.9;721.46;4175.44;960975083;1;0.416667;0.916667;0.083333;2;64;2500;5338901791;173182819;1;12
C10953;39798993;0.45455;20.09;20.09;0;0;0.333333;0.333333;0;0;0;5;3200;0;;0;12
C10954;189411023;1;678;678;0;0;1;1;0;0;0;12;2000;992569418;1111413896;0;12
C10955;598058247;1;0;0;0;1200808079;0;0;0;0.416667;30;0;11000;9736897362;1596893256;0.083333;12
C10956;176721561;1;1707.26;403.54;1303.72;0;0.916667;0.083333;0.833333;0;0;18;3300;0;;0;12
C10957;4223832142;1;0;0;0;3305855177;0;0;0;0.5;18;0;4500;0;;0;12
C10958;55741802;0.81818;963.35;300;663.35;0;0.75;0.083333;0.583333;0;0;11;14000;1062303105;142613239;0.7;12
C10959;179290727;1;2540.9;1234.77;1306.13;0;0.916667;0.833333;0.916667;0;0;30;5000;2478954766;168750901;1;12
C10960;634825209;1;1478.36;1343.45;134.91;0;0.5;0.416667;0.166667;0;0;12;1200;1371998686;336282655;0;12
C10961;6002618198;1;0;0;0;1163462217;0;0;0;0.5;10;0;6500;1498948148;1837998855;0;12
C10962;1104960744;1;45.65;45.65;0;0;0.083333;0.083333;0;0;0;1;1200;293890715;448973668;0;12
C10963;851278168;0.72727;0;0;0;2037036785;0;0;0;0.166667;3;0;3000;4998620598;282771821;0.111111;12
C10965;914222213;1;563.39;400.14;163.25;13650351;0.916667;0.5;0.916667;0.333333;5;40;900;0;;0;12
C10966;3122171879;1;974.3;712.3;262;189408446;0.75;0.583333;0.416667;0.416667;5;21;3000;1520760286;2019977973;0;12
C10967;645528692;1;0;0;0;6479639793;0;0;0;0.083333;1;0;10000;0;;0;12
C10968;1803898764;1;562.01;63.6;498.41;0;1;0.083333;1;0;0;19;1800;201058964;2411664639;0;12
C10969;330273411;1;53.8;53.8;0;0;0.25;0.25;0;0;0;6;2500;429112894;1716492;0;12
C10970;1168040482;0.90909;1113.1;801.19;311.91;0;0.833333;0.416667;0.75;0;0;26;6500;4239684074;563283083;0;12
C10971;4593577983;1;0;0;0;393742621;0;0;0;0.1;1;0;5250;106491324;1558017969;0;10
C10972;391179957;0.90909;7363.38;6965.06;398.32;0;0.833333;0.666667;0.416667;0;0;42;4500;1189144907;88995708;1;12
C10973;1235832132;1;421.15;0;421.15;5690168909;0.583333;0;0.583333;0.583333;11;7;17000;4131495556;2959446172;0;12
C10974;95645669;0.27273;566.43;463.8;102.63;0;0.166667;0.166667;0.083333;0;0;3;9000;73895095;199884984;0;12
C10975;2072457624;1;17409.21;11263.17;6146.04;0;1;1;1;0;0;175;19500;195171616;517324081;0.333333;12
C10976;3215307061;1;0;0;0;629109981;0;0;0;0.583333;11;0;3500;1333839527;1644952704;0;12
C10977;2437750644;0.9;1177.64;1177.64;0;2961278225;0.5;0.5;0;0.4;7;29;3000;1325182603;1000843859;0;10
C10978;460432607;1;1009.44;858.48;150.96;0;0.916667;0.583333;0.75;0;0;25;4000;1292401995;221145007;0;12
C10979;1895695148;1;200;200;0;493281286;0.083333;0.083333;0;0.25;7;3;2000;861663355;3302012395;0;12
C10980;51161976;0.25;736.72;736.72;0;0;0.5;0.5;0;0;0;5;4500;166589154;54443091;1;8
C10981;40332553;0.54546;158.37;0;158.37;0;0.083333;0;0.083333;0;0;1;3000;2280290156;72792874;0;12
C10982;1355556;0.72727;0.01;0.01;0;0;0.083333;0.083333;0;0;0;1;6500;0;;0;12
C10983;1462280124;1;516;0;516;0;1;0;1;0;0;12;1500;752367432;1009381645;0;12
C10984;337629461;1;251.44;251.44;0;0;1;1;0;0;0;12;6000;0;;0;12
C10985;1518813947;1;2110.98;1748.98;362;0;0.9;0.5;0.6;0;0;20;1700;663894987;555397214;0;10
C10986;1538569369;1;3852.37;2681.99;1170.38;0;1;0.75;0.75;0;0;35;6000;3386915692;393411779;0.272727;12
C10987;1084291919;1;270;270;0;0;0.25;0.25;0;0;0;3;1200;371168672;229778025;0;12
C10988;390810498;1;1238.12;1159.3;78.82;1799316522;0.666667;0.583333;0.166667;0.25;4;13;6000;1147443975;870610813;0;12
C10989;16553858;0.27273;308.16;308.16;0;0;0.25;0.25;0;0;0;3;2500;291719987;28242152;0;12
C10990;243010712;0.36364;0;0;0;1222166225;0;0;0;0.166667;3;0;12000;196932031;58778054;0;12
C10991;46307144;1;1817.84;1817.84;0;0;0.333333;0.333333;0;0;0;4;6000;0;;0;12
C10992;192037218;0.90909;1000;1000;0;0;0.083333;0.083333;0;0;0;1;1500;1128431348;15731769;0.090909;12
C10993;1493440295;1;0;0;0;77328556;0;0;0;0.25;3;0;1600;455872747;430722903;0;12
C10994;85334928;0.8;3209.14;2795.14;414;898013564;0.7;0.6;0.5;0.2;3;28;10000;2841834049;255098434;0;10
C10995;1295446588;1;886.37;886.37;0;1310182842;0.333333;0.333333;0;0.416667;8;7;1800;2966291948;493349977;0;12
C10996;4890470857;0.90909;0;0;0;9009157522;0;0;0;0.454545;5;0;7500;7296483613;1278064978;0;11
C10997;1905101343;1;455.72;0;455.72;0;1;0;1;0;0;22;3000;576311637;701949213;0;12
C10998;69016286;0.90909;749.9;0;749.9;0;0.909091;0;0.818182;0;0;10;1500;701387872;152188982;0.777778;11
C10999;2872838687;1;555;0;555;0;0.666667;0;0.583333;0;0;12;3000;1397027257;1680543762;0;12
C11000;243773951;1;1093.93;695.29;398.64;822700458;1;0.25;1;0.166667;4;15;2900;556213673;1049416303;0;12
C11001;160816558;1;1755.76;1755.76;0;0;1;1;0;0;0;20;2500;1633050111;194343579;0.916667;12
C11002;2802369018;1;829.15;0;829.15;476329395;0.416667;0;0.333333;0.083333;1;5;3000;1393564911;634196389;0;12
C11003;4618091584;1;541.68;541.68;0;3580753362;0.166667;0.166667;0;0.166667;2;2;8500;0;;0;12
C11004;3108393701;0.9;26582.34;15158.9;11423.44;0;0.9;0.8;0.8;0;0;55;28000;2655709724;586029097;0.875;10
C11005;3946421177;1;1508.54;1508.54;0;0;1;1;0;0;0;16;8500;0;;0;12
C11006;560414016;1;99;99;0;90910915;0.083333;0.083333;0;0.25;3;1;1000;407819493;141935936;0;12
C11007;2001030926;1;1534.98;1424.58;110.4;1407204652;1;0.75;0.333333;0.666667;17;32;4000;867884346;131387778;0;12
C11008;1216893766;1;76.3;76.3;0;0;0.166667;0.166667;0;0;0;3;1200;533085955;7781671432;0;12
C11009;343966223;1;3927.12;0;3927.12;0;1;0;1;0;0;34;5500;3626983417;198454649;0.333333;12
C11010;887679317;1;1486.31;179.75;1306.56;0;1;0.833333;0.916667;0;0;39;1800;0;;0;12
C11011;5573146558;1;435.14;435.14;0;3935733135;1;1;0;0.333333;7;14;7000;1587909833;1390110596;0;12
C11012;31490163;0.63636;280.35;280.35;0;900547414;0.166667;0.166667;0;0.166667;2;3;4000;0;;0;12
C11013;146419148;1;367.94;246.2;121.74;0;0.583333;0.25;0.416667;0;0;9;1500;719945677;1546605424;0;12
C11014;11438833;1;182;0;182;0;0.333333;0;0.333333;0;0;4;1500;169708108;16897377;0.083333;12
C11015;1355312146;0.81818;1682.06;1383.74;298.32;0;1;0.25;1;0;0;15;13000;6965353704;487620635;0;12
C11016;35762718;1;3070.45;1864.11;1206.34;0;0.916667;0.916667;0.416667;0;0;20;18500;4023111073;169763154;1;12
C11017;1368288512;1;34;0;34;135178439;0.083333;0;0.083333;0.25;3;1;1600;1913744848;5303496;0;12
C11018;287008219;0.90909;490.21;490.21;0;107351018;0.272727;0.272727;0;0.636364;29;3;6000;5956127312;991468328;0;11
C11019;2797233197;1;2197.21;1101.76;1095.45;1824823395;1;0.25;1;0.083333;2;31;4000;0;;0;12
C11020;105553207;1;170;0;170;0;0.25;0;0.166667;0;0;3;1200;229301004;299351881;0;12
C11021;34215478;1;36;0;36;19042417;0.083333;0;0.083333;0.083333;1;1;3500;404993426;1084943809;0;12
C11022;165700863;1;1806.97;132.81;1674.16;0;1;0.25;1;0;0;28;3500;1595482975;16330874;1;12
C11023;5317783607;1;0;0;0;5833696908;0;0;0;0.416667;8;0;6500;3154862353;1369775906;0;12
C11024;1532278572;1;2612.1;1375.5;1236.6;0;0.916667;0.916667;0.75;0;0;135;6500;1348321843;433618672;0;12
C11025;1506516549;1;1188.78;179.56;1009.22;65104506;1;0.333333;1;0.083333;2;91;6500;2813165078;369901866;0.166667;12
C11026;195804466;0.90909;0;0;0;477378737;0;0;0;0.083333;1;0;1950;550825801;140447701;0.1;12
C11027;284516043;0.72727;735.09;652.94;82.15;0;0.666667;0.25;0.333333;0;0;8;10500;6006492582;888901116;0;12
C11028;1268352178;1;1533.28;0;1533.28;2294002357;1;0;0.916667;0.333333;8;20;1200;3363275481;263929297;0;12
C11029;1250394614;0.90909;443.99;443.99;0;0;0.272727;0.272727;0;0;0;3;3500;273823646;259715939;0;11
C11030;9503968;1;96.62;0;96.62;0;1;0;1;0;0;19;4500;1086932525;92217936;0.25;12
C11031;2285068731;1;0;0;0;1173310874;0;0;0;0.166667;5;0;2500;381672065;1003265207;0;12
C11032;2928756699;1;160.92;0;160.92;319931964;1;0;1;0.333333;5;12;3000;1142847203;1098479834;0;12
C11033;1460178578;1;937.96;100;837.96;0;1;0.083333;1;0;0;40;1500;1186859701;1320855292;0;12
C11034;2022469335;1;22.5;0;22.5;0;0.416667;0;0.416667;0;0;5;10000;2062495163;435662185;0;12
C11035;1651127455;1;720.18;478.53;241.65;0;0.583333;0.166667;0.333333;0;0;7;5000;0;;0;12
C11036;76483078;0.72727;69;69;0;0;0.083333;0.083333;0;0;0;1;4500;462226271;100023175;0;12
C11038;3766072756;1;64.82;34.96;29.86;298108645;0.25;0.083333;0.166667;0.166667;4;3;4150;1019849756;1260262738;0;12
C11039;108307662;1;0;0;0;91903204;0;0;0;0.083333;1;0;1200;309300185;476830891;0;12
C11040;250123525;0.90909;2655.99;2655.99;0;0;0.916667;0.916667;0;0;0;21;3600;315589347;168814522;0.727273;12
C11041;41146561;1;825;0;825;0;1;0;1;0;0;12;2500;887677869;132020035;0.727273;12
C11042;3340233396;1;1783.57;1400.59;382.98;9569469311;0.833333;0.25;0.75;0.833333;29;22;8000;6173822229;1030053642;0;12
C11043;97649883;0.45455;1092.59;673.11;419.48;0;1;0.166667;1;0;0;26;18000;1399323719;108410954;0.090909;12
C11044;253143106;0.14286;0;0;0;3351385591;0;0;0;0.142857;3;0;5000;0;;0;7
C11045;1239889457;1;3914.15;2643;1271.15;0;0.583333;0.25;0.416667;0;0;12;9500;3980107176;511121978;0.083333;12
C11046;3846498183;1;788.54;734.45;54.09;69894469;0.545455;0.363636;0.181818;0.090909;2;8;4200;2071865365;1445432949;0;11
C11047;1237333348;1;830.15;200;630.15;10249921;0.75;0.166667;0.583333;0.916667;26;14;11000;1404086635;1224592601;0;12
C11048;1958327414;1;0;0;0;39461591;0;0;0;0.083333;1;0;2100;404070285;999050377;0;12
C11049;411727643;0.90909;1037.82;1037.82;0;0;0.5;0.5;0;0;0;12;6500;1461416883;214724575;0.1;12
C11050;154876729;1;723.65;723.65;0;0;1;1;0;0;0;24;8500;0;;0;12
C11051;2128151695;1;0;0;0;19345729;0;0;0;0.083333;1;0;2100;138907177;132663819;0;12
C11052;1046785259;0.55556;0;0;0;2908400137;0;0;0;0.333333;13;0;3000;87879339;630679799;0;9
C11053;640595851;1;2496.57;1837.56;659.01;0;0.5;0.333333;0.166667;0;0;14;3000;1145707252;201050218;0;12
C11054;270096134;0.81818;3061.26;1913.26;1148;0;0.666667;0.333333;0.666667;0;0;20;6000;3594046318;152391012;0.454545;12
C11055;1583622027;1;45.65;45.65;0;0;0.090909;0.090909;0;0;0;1;1700;317911208;481237501;0;11
C11056;380384776;0.54546;1188;1188;0;0;0.083333;0.083333;0;0;0;2;9000;2461320337;158339807;0;12
C11057;445409094;1;307.11;163.29;143.82;0;0.833333;0.25;0.666667;0;0;12;1500;467844102;171370838;0;12
C11058;117949494;1;1368.88;1088.23;280.65;0;1;0.166667;1;0;0;15;4500;455527411;179475148;1;12
C11059;2608143732;1;207.68;207.68;0;189874314;0.083333;0.083333;0;0.083333;1;1;3000;1243840314;638679282;0;12
C11060;48521324;1;514.97;514.97;0;0;1;1;0;0;0;16;5500;380613937;208568375;0.25;12
C11061;1076571029;1;45.65;45.65;0;48730842;0.083333;0.083333;0;0.083333;1;1;1200;29978995;374377774;0;12
C11062;2294145941;1;29.29;0;29.29;137256946;0.083333;0;0.083333;0.083333;2;1;2100;149363733;1769307847;0;12
C11063;25570988;0.45455;45.65;45.65;0;0;0.083333;0.083333;0;0;0;1;1500;491455491;117808437;0;12
C11064;5049442457;1;0;0;0;3631844028;0;0;0;0.333333;5;0;8500;8574541634;1473841361;0;12
C11065;5516201451;1;0;0;0;2941903445;0;0;0;0.333333;11;0;6000;14434332;1406909258;0;12
C11066;300782119;0.90909;2590.95;2330.95;260;0;0.75;0.666667;0.25;0;0;18;10000;3286584674;168321916;0.875;12
C11067;1133090254;1;85.92;0;85.92;551078807;0.583333;0;0.583333;1;13;7;1200;0;;0;12
C11068;5842231445;1;452.59;241.53;211.06;78662111;0.916667;0.416667;0.916667;0.25;5;22;7500;4431489516;2071432892;0;12
C11069;7980453;0.27273;0;0;0;95842922;0;0;0;0.083333;1;0;9500;198014471;165091997;0;12
C11070;4677242936;1;125;0;125;2406229924;0.583333;0;0.5;0.5;6;10;5000;1087866649;1092737436;0;12
C11071;109527596;1;119;119;0;54739913;0.083333;0.083333;0;0.25;3;1;1200;36505305;540656023;0;12
C11072;6432685892;1;0;0;0;3249062265;0;0;0;0.5;16;0;7000;1549916395;2295219735;0;12
C11073;328242971;1;1555.66;1023.9;531.76;0;1;0.25;1;0;0;26;3500;1052275904;206423078;0;12
C11074;448788728;1;32.38;32.38;0;545642707;0.083333;0.083333;0;0.083333;2;1;5000;0;;0;12
C11075;209178326;0.5;34;19;15;0;0.5;0.166667;0.166667;0;0;3;6000;635909695;81198552;0;6
C11076;1463302373;0.27273;0;0;0;58602924;0;0;0;0.083333;1;0;17000;1719462756;968603795;0.25;12
C11077;7024269179;1;130.4;0;130.4;1916534565;0.333333;0;0.25;0.083333;1;4;10200;0;;0;12
C11078;68690623;1;734.37;59;675.37;0;1;0.083333;1;0;0;30;10500;837517806;17875204;0.75;12
C11079;1268144319;1;0;0;0;1331166485;0;0;0;0.428571;5;0;1500;499961286;206737107;0;7
C11080;28329892;1;292.59;292.59;0;0;1;1;0;0;0;12;5000;0;;0;12
C11081;140349336;0.36364;1042.52;1042.52;0;0;0.083333;0.083333;0;0;0;1;6000;3212647061;260066741;0.5;12
C11082;1838106824;1;2682.25;2632.4;49.85;18836824;1;1;0.083333;0.083333;1;16;4500;1891062946;429697372;0;12
C11083;1688534078;1;280;280;0;49117804;0.166667;0.166667;0;0.083333;1;3;1800;547982657;664585302;0;12
C11084;1048067171;1;0;0;0;158347647;0;0;0;0.25;3;0;1200;369895952;281091657;0;12
C11085;4862641586;1;1302.37;1302.37;0;1279629012;0.5;0.5;0;0.25;3;9;6000;1723432154;1836602896;0;12
C11086;554289791;1;90;90;0;0;0.083333;0.083333;0;0;0;1;7000;414117463;189979169;0;12
C11087;65645186;0.54546;735.69;85.5;650.19;0;0.5;0.083333;0.416667;0;0;16;3000;1302778971;140751691;1;12
C11088;1389598597;1;6058.03;3391.88;2666.15;351794774;1;0.166667;1;0.25;6;52;4000;6528829703;550971147;0;12
C11089;230161419;0.88889;750.05;160.05;590;0;0.666667;0.111111;0.555556;0;0;7;14000;1207021598;116531467;0;9
C11090;56536572;1;499.92;0;499.92;0;1;0;1;0;0;12;3000;496551862;194502845;0.416667;12
C11091;3937618;1;256.5;0;256.5;0;0.75;0;0.666667;0;0;9;1200;16437267;131106729;0.166667;12
C11092;520899;0.72727;230.15;230.15;0;0;1;1;0;0;0;12;1600;0;;0;12
C11093;224937583;1;1956.8;105.8;1851;0;1;0.083333;1;0;0;31;10000;1908733611;185371629;1;12
C11094;8823284205;1;3719;2293.18;1425.82;2928210915;1;0.75;1;0.416667;26;61;15500;2815097869;7321639932;0.083333;12
C11095;1005332554;1;0;0;0;19503826;0;0;0;0.083333;1;0;1200;347446739;425777184;0;12
C11096;160852061;0.88889;4704.98;2017.22;2687.76;0;0.888889;0.666667;0.777778;0;0;45;4500;4372542801;129801874;0.833333;9
C11097;1594527848;1;60;60;0;97854366;1;1;0;0.083333;1;12;1800;422765741;385395799;0;12
C11098;5961863054;1;320.08;64.03;256.05;3134417004;1;0.083333;0.916667;0.583333;17;13;7000;1894746827;216895118;0;12
C11099;864975705;1;66.7;66.7;0;75254745;0.083333;0.083333;0;0.083333;1;1;1000;413167127;240517311;0;12
C11100;2683746154;1;130;130;0;0;0.083333;0.083333;0;0;0;1;4500;61042602;891684832;0;12
C11101;6914784;0.45455;71.4;0;71.4;0;0.166667;0;0.083333;0;0;2;2000;2155251;112584481;0;12
C11102;174711949;1;285.45;285.45;0;1429489972;0.333333;0.333333;0;0.416667;7;10;3000;420862309;389633098;0;12
C11103;4069525304;1;259.84;211.51;48.33;1731958401;0.166667;0.166667;0.083333;0.25;12;4;7500;1105027682;1586594493;0;12
C11104;601369472;1;35.8;35.8;0;0;0.083333;0.083333;0;0;0;1;750;255502079;217074658;0;12
C11105;105092679;1;150;0;150;114462798;0.5;0;0.5;0.083333;1;6;1000;238619393;5303958597;0;12
C11106;62635576;1;611.31;0;611.31;0;1;0;1;0;0;37;1500;5146675;139832021;0.916667;12
C11107;814269404;0.875;0;0;0;1175358928;0;0;0;0.125;1;0;1200;257187514;205446177;0;8
C11108;1026874467;0.90909;153.96;153.96;0;0;0.083333;0.083333;0;0;0;2;8500;1676090994;266069794;0.090909;12
C11109;42125651;0.63636;453.89;453.89;0;0;0.25;0.25;0;0;0;3;6500;793296498;127427088;1;12
C11110;367596554;0.36364;0;0;0;1078247446;0;0;0;0.166667;5;0;1200;274204055;274427951;0;12
C11111;3409130731;1;0;0;0;4459741851;0;0;0;0.666667;14;0;6000;2203045653;1023380975;0;12
C11112;15216647;0.27273;133;133;0;0;0.166667;0.166667;0;0;0;2;1200;780127863;89546616;0;12
C11113;206305547;1;1594;1084;510;0;0.333333;0.25;0.166667;0;0;10;4500;1605613993;119213806;0.090909;12
C11114;389222326;1;929.99;453;476.99;558732109;1;0.5;1;0.083333;1;65;6500;951737085;909741196;0;12
C11115;39274052;0.54546;431.49;431.49;0;0;0.333333;0.333333;0;0;0;7;1500;745768447;107848735;0;12
C11116;413987831;1;985.79;892.8;92.99;0;0.5;0.5;0.25;0;0;16;3000;887885624;176216309;0;12
C11117;1549600093;1;0;0;0;18145033;0;0;0;0.083333;1;0;5000;793363907;498013895;0;12
C11118;8640998;0.36364;0;0;0;2777200448;0;0;0;0.083333;1;0;6000;1126769478;5045387;0.5;12
C11119;8579793;1;931.98;289.03;642.95;0;1;1;0.75;0;0;23;7500;875423848;186610054;0.416667;12
C11120;48157955;0.36364;648.24;286;362.24;0;0.333333;0.25;0.25;0;0;6;2000;753720188;58719455;0.363636;12
C11121;4184915498;1;0;0;0;375768359;0;0;0;0.5;13;0;5000;0;;0;12
C11122;4046574741;1;1757.44;242.89;1514.55;19677306;1;0.25;1;0.083333;1;68;4500;1721705144;1111315878;0;12
